dataset	subcorpus	file	fname	extension	id_v100	id_v191	id_v200	split_v100	split_v191	split_v200	last_modified_v100	last_modified_v191	last_modified_v200	same_file	file_change_commit_url_v100	file_change_commit_url_v191	file_change_commit_url_v200	repository	repo_version_v100	repo_version_v191	repo_version_v200	folder	folderpath	filepath
ABC		n02op18-2_03.notes.resource.json	n02op18-2_03.notes.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/notes/n02op18-2_03.notes.resource.json	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n02op18-2_03.notes.resource.json
ABC		n02op18-2_03.notes.tsv	n02op18-2_03.notes	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/notes/n02op18-2_03.notes.tsv	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n02op18-2_03.notes.tsv
ABC		n02op18-2_03.warnings	n02op18-2_03	warnings									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/reviewed/n02op18-2_03.warnings	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n02op18-2_03.warnings
ABC		n02op18-2_03_reviewed.mscx	n02op18-2_03_reviewed	mscx									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/reviewed/n02op18-2_03_reviewed.mscx	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n02op18-2_03_reviewed.mscx
ABC		n02op18-2_03_reviewed.tsv	n02op18-2_03_reviewed	tsv									v2.2-1-g6c4ac48				https://github.com/DCMLab/ABC/blob/v2.2-1-g6c4ac48/reviewed/n02op18-2_03_reviewed.tsv	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n02op18-2_03_reviewed.tsv
ABC		n02op18-2_04.chords.resource.json	n02op18-2_04.chords.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/chords/n02op18-2_04.chords.resource.json	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n02op18-2_04.chords.resource.json
ABC		n02op18-2_04.chords.tsv	n02op18-2_04.chords	tsv									v2.2-1-g6c4ac48				https://github.com/DCMLab/ABC/blob/v2.2-1-g6c4ac48/chords/n02op18-2_04.chords.tsv	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n02op18-2_04.chords.tsv
ABC		n02op18-2_04.harmonies.resource.json	n02op18-2_04.harmonies.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/harmonies/n02op18-2_04.harmonies.resource.json	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n02op18-2_04.harmonies.resource.json
ABC		n02op18-2_04.harmonies.tsv	n02op18-2_04.harmonies	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/harmonies/n02op18-2_04.harmonies.tsv	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n02op18-2_04.harmonies.tsv
ABC		n02op18-2_04.measures.resource.json	n02op18-2_04.measures.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/measures/n02op18-2_04.measures.resource.json	ABC			v2.5-1-gfd4f6ca	measures	rawdata/ABC/measures	rawdata/ABC/measures/n02op18-2_04.measures.resource.json
ABC		n02op18-2_04.measures.tsv	n02op18-2_04.measures	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/measures/n02op18-2_04.measures.tsv	ABC			v2.5-1-gfd4f6ca	measures	rawdata/ABC/measures	rawdata/ABC/measures/n02op18-2_04.measures.tsv
ABC		n02op18-2_04.mscx	n02op18-2_04	mscx									v2.3-1-g1597c2d				https://github.com/DCMLab/ABC/blob/v2.3-1-g1597c2d/MS3/n02op18-2_04.mscx	ABC			v2.5-1-gfd4f6ca	MS3	rawdata/ABC/MS3	rawdata/ABC/MS3/n02op18-2_04.mscx
ABC		n02op18-2_04.notes.resource.json	n02op18-2_04.notes.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/notes/n02op18-2_04.notes.resource.json	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n02op18-2_04.notes.resource.json
ABC		n02op18-2_04.notes.tsv	n02op18-2_04.notes	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/notes/n02op18-2_04.notes.tsv	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n02op18-2_04.notes.tsv
ABC		n02op18-2_04.warnings	n02op18-2_04	warnings									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/reviewed/n02op18-2_04.warnings	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n02op18-2_04.warnings
ABC		n02op18-2_04_reviewed.mscx	n02op18-2_04_reviewed	mscx									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/reviewed/n02op18-2_04_reviewed.mscx	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n02op18-2_04_reviewed.mscx
ABC		n02op18-2_04_reviewed.tsv	n02op18-2_04_reviewed	tsv									v2.2-1-g6c4ac48				https://github.com/DCMLab/ABC/blob/v2.2-1-g6c4ac48/reviewed/n02op18-2_04_reviewed.tsv	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n02op18-2_04_reviewed.tsv
ABC		n03op18-3_01.chords.resource.json	n03op18-3_01.chords.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/chords/n03op18-3_01.chords.resource.json	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n03op18-3_01.chords.resource.json
ABC		n03op18-3_01.chords.tsv	n03op18-3_01.chords	tsv									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/chords/n03op18-3_01.chords.tsv	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n03op18-3_01.chords.tsv
ABC		n03op18-3_01.harmonies.resource.json	n03op18-3_01.harmonies.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/harmonies/n03op18-3_01.harmonies.resource.json	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n03op18-3_01.harmonies.resource.json
ABC		n03op18-3_01.harmonies.tsv	n03op18-3_01.harmonies	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/harmonies/n03op18-3_01.harmonies.tsv	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n03op18-3_01.harmonies.tsv
ABC		n03op18-3_01.measures.resource.json	n03op18-3_01.measures.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/measures/n03op18-3_01.measures.resource.json	ABC			v2.5-1-gfd4f6ca	measures	rawdata/ABC/measures	rawdata/ABC/measures/n03op18-3_01.measures.resource.json
ABC		n03op18-3_01.measures.tsv	n03op18-3_01.measures	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/measures/n03op18-3_01.measures.tsv	ABC			v2.5-1-gfd4f6ca	measures	rawdata/ABC/measures	rawdata/ABC/measures/n03op18-3_01.measures.tsv
ABC		n03op18-3_01.mscx	n03op18-3_01	mscx									v2.3-1-g1597c2d				https://github.com/DCMLab/ABC/blob/v2.3-1-g1597c2d/MS3/n03op18-3_01.mscx	ABC			v2.5-1-gfd4f6ca	MS3	rawdata/ABC/MS3	rawdata/ABC/MS3/n03op18-3_01.mscx
ABC		n03op18-3_01.notes.resource.json	n03op18-3_01.notes.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/notes/n03op18-3_01.notes.resource.json	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n03op18-3_01.notes.resource.json
ABC		n03op18-3_01.notes.tsv	n03op18-3_01.notes	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/notes/n03op18-3_01.notes.tsv	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n03op18-3_01.notes.tsv
ABC		n03op18-3_01.warnings	n03op18-3_01	warnings									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/reviewed/n03op18-3_01.warnings	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n03op18-3_01.warnings
ABC		n03op18-3_01_reviewed.mscx	n03op18-3_01_reviewed	mscx									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/reviewed/n03op18-3_01_reviewed.mscx	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n03op18-3_01_reviewed.mscx
ABC		n03op18-3_01_reviewed.tsv	n03op18-3_01_reviewed	tsv									v2.2-1-g6c4ac48				https://github.com/DCMLab/ABC/blob/v2.2-1-g6c4ac48/reviewed/n03op18-3_01_reviewed.tsv	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n03op18-3_01_reviewed.tsv
ABC		n03op18-3_02.chords.resource.json	n03op18-3_02.chords.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/chords/n03op18-3_02.chords.resource.json	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n03op18-3_02.chords.resource.json
ABC		n03op18-3_02.chords.tsv	n03op18-3_02.chords	tsv									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/chords/n03op18-3_02.chords.tsv	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n03op18-3_02.chords.tsv
ABC		n03op18-3_02.harmonies.resource.json	n03op18-3_02.harmonies.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/harmonies/n03op18-3_02.harmonies.resource.json	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n03op18-3_02.harmonies.resource.json
ABC		n03op18-3_02.harmonies.tsv	n03op18-3_02.harmonies	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/harmonies/n03op18-3_02.harmonies.tsv	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n03op18-3_02.harmonies.tsv
ABC		n03op18-3_02.measures.resource.json	n03op18-3_02.measures.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/measures/n03op18-3_02.measures.resource.json	ABC			v2.5-1-gfd4f6ca	measures	rawdata/ABC/measures	rawdata/ABC/measures/n03op18-3_02.measures.resource.json
ABC		n03op18-3_02.measures.tsv	n03op18-3_02.measures	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/measures/n03op18-3_02.measures.tsv	ABC			v2.5-1-gfd4f6ca	measures	rawdata/ABC/measures	rawdata/ABC/measures/n03op18-3_02.measures.tsv
ABC		n03op18-3_02.mscx	n03op18-3_02	mscx									v2.3-1-g1597c2d				https://github.com/DCMLab/ABC/blob/v2.3-1-g1597c2d/MS3/n03op18-3_02.mscx	ABC			v2.5-1-gfd4f6ca	MS3	rawdata/ABC/MS3	rawdata/ABC/MS3/n03op18-3_02.mscx
ABC		n03op18-3_02.notes.resource.json	n03op18-3_02.notes.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/notes/n03op18-3_02.notes.resource.json	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n03op18-3_02.notes.resource.json
ABC		n03op18-3_02.notes.tsv	n03op18-3_02.notes	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/notes/n03op18-3_02.notes.tsv	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n03op18-3_02.notes.tsv
ABC		n03op18-3_02.warnings	n03op18-3_02	warnings									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/reviewed/n03op18-3_02.warnings	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n03op18-3_02.warnings
ABC		n03op18-3_02_reviewed.mscx	n03op18-3_02_reviewed	mscx									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/reviewed/n03op18-3_02_reviewed.mscx	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n03op18-3_02_reviewed.mscx
ABC		n03op18-3_02_reviewed.tsv	n03op18-3_02_reviewed	tsv									v2.2-1-g6c4ac48				https://github.com/DCMLab/ABC/blob/v2.2-1-g6c4ac48/reviewed/n03op18-3_02_reviewed.tsv	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n03op18-3_02_reviewed.tsv
ABC		n03op18-3_03.chords.resource.json	n03op18-3_03.chords.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/chords/n03op18-3_03.chords.resource.json	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n03op18-3_03.chords.resource.json
ABC		n03op18-3_03.chords.tsv	n03op18-3_03.chords	tsv									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/chords/n03op18-3_03.chords.tsv	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n03op18-3_03.chords.tsv
ABC		n03op18-3_03.harmonies.resource.json	n03op18-3_03.harmonies.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/harmonies/n03op18-3_03.harmonies.resource.json	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n03op18-3_03.harmonies.resource.json
ABC		n03op18-3_03.harmonies.tsv	n03op18-3_03.harmonies	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/harmonies/n03op18-3_03.harmonies.tsv	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n03op18-3_03.harmonies.tsv
ABC		n03op18-3_03.measures.resource.json	n03op18-3_03.measures.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/measures/n03op18-3_03.measures.resource.json	ABC			v2.5-1-gfd4f6ca	measures	rawdata/ABC/measures	rawdata/ABC/measures/n03op18-3_03.measures.resource.json
ABC		n03op18-3_03.measures.tsv	n03op18-3_03.measures	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/measures/n03op18-3_03.measures.tsv	ABC			v2.5-1-gfd4f6ca	measures	rawdata/ABC/measures	rawdata/ABC/measures/n03op18-3_03.measures.tsv
ABC		n03op18-3_03.mscx	n03op18-3_03	mscx									v2.3-1-g1597c2d				https://github.com/DCMLab/ABC/blob/v2.3-1-g1597c2d/MS3/n03op18-3_03.mscx	ABC			v2.5-1-gfd4f6ca	MS3	rawdata/ABC/MS3	rawdata/ABC/MS3/n03op18-3_03.mscx
ABC		n03op18-3_03.notes.resource.json	n03op18-3_03.notes.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/notes/n03op18-3_03.notes.resource.json	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n03op18-3_03.notes.resource.json
ABC		n03op18-3_03.notes.tsv	n03op18-3_03.notes	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/notes/n03op18-3_03.notes.tsv	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n03op18-3_03.notes.tsv
ABC		n03op18-3_03.warnings	n03op18-3_03	warnings									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/reviewed/n03op18-3_03.warnings	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n03op18-3_03.warnings
ABC		n03op18-3_03_reviewed.mscx	n03op18-3_03_reviewed	mscx									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/reviewed/n03op18-3_03_reviewed.mscx	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n03op18-3_03_reviewed.mscx
ABC		n03op18-3_03_reviewed.tsv	n03op18-3_03_reviewed	tsv									v2.2-1-g6c4ac48				https://github.com/DCMLab/ABC/blob/v2.2-1-g6c4ac48/reviewed/n03op18-3_03_reviewed.tsv	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n03op18-3_03_reviewed.tsv
ABC		n03op18-3_04.chords.resource.json	n03op18-3_04.chords.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/chords/n03op18-3_04.chords.resource.json	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n03op18-3_04.chords.resource.json
ABC		n03op18-3_04.chords.tsv	n03op18-3_04.chords	tsv									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/chords/n03op18-3_04.chords.tsv	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n03op18-3_04.chords.tsv
ABC		n03op18-3_04.harmonies.resource.json	n03op18-3_04.harmonies.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/harmonies/n03op18-3_04.harmonies.resource.json	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n03op18-3_04.harmonies.resource.json
ABC		n03op18-3_04.harmonies.tsv	n03op18-3_04.harmonies	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/harmonies/n03op18-3_04.harmonies.tsv	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n03op18-3_04.harmonies.tsv
ABC		n03op18-3_04.measures.resource.json	n03op18-3_04.measures.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/measures/n03op18-3_04.measures.resource.json	ABC			v2.5-1-gfd4f6ca	measures	rawdata/ABC/measures	rawdata/ABC/measures/n03op18-3_04.measures.resource.json
ABC		n03op18-3_04.measures.tsv	n03op18-3_04.measures	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/measures/n03op18-3_04.measures.tsv	ABC			v2.5-1-gfd4f6ca	measures	rawdata/ABC/measures	rawdata/ABC/measures/n03op18-3_04.measures.tsv
ABC		n03op18-3_04.mscx	n03op18-3_04	mscx									v2.3-1-g1597c2d				https://github.com/DCMLab/ABC/blob/v2.3-1-g1597c2d/MS3/n03op18-3_04.mscx	ABC			v2.5-1-gfd4f6ca	MS3	rawdata/ABC/MS3	rawdata/ABC/MS3/n03op18-3_04.mscx
ABC		n03op18-3_04.notes.resource.json	n03op18-3_04.notes.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/notes/n03op18-3_04.notes.resource.json	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n03op18-3_04.notes.resource.json
ABC		n03op18-3_04.notes.tsv	n03op18-3_04.notes	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/notes/n03op18-3_04.notes.tsv	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n03op18-3_04.notes.tsv
ABC		n03op18-3_04.warnings	n03op18-3_04	warnings									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/reviewed/n03op18-3_04.warnings	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n03op18-3_04.warnings
ABC		n03op18-3_04_reviewed.mscx	n03op18-3_04_reviewed	mscx									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/reviewed/n03op18-3_04_reviewed.mscx	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n03op18-3_04_reviewed.mscx
ABC		n03op18-3_04_reviewed.tsv	n03op18-3_04_reviewed	tsv									v2.2-1-g6c4ac48				https://github.com/DCMLab/ABC/blob/v2.2-1-g6c4ac48/reviewed/n03op18-3_04_reviewed.tsv	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n03op18-3_04_reviewed.tsv
ABC		n04op18-4_01.chords.resource.json	n04op18-4_01.chords.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/chords/n04op18-4_01.chords.resource.json	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n04op18-4_01.chords.resource.json
ABC		n04op18-4_01.chords.tsv	n04op18-4_01.chords	tsv									v2.2-1-g6c4ac48				https://github.com/DCMLab/ABC/blob/v2.2-1-g6c4ac48/chords/n04op18-4_01.chords.tsv	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n04op18-4_01.chords.tsv
ABC		n04op18-4_01.harmonies.resource.json	n04op18-4_01.harmonies.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/harmonies/n04op18-4_01.harmonies.resource.json	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n04op18-4_01.harmonies.resource.json
ABC		n04op18-4_01.harmonies.tsv	n04op18-4_01.harmonies	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/harmonies/n04op18-4_01.harmonies.tsv	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n04op18-4_01.harmonies.tsv
ABC		n04op18-4_01.measures.resource.json	n04op18-4_01.measures.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/measures/n04op18-4_01.measures.resource.json	ABC			v2.5-1-gfd4f6ca	measures	rawdata/ABC/measures	rawdata/ABC/measures/n04op18-4_01.measures.resource.json
ABC		n04op18-4_01.measures.tsv	n04op18-4_01.measures	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/measures/n04op18-4_01.measures.tsv	ABC			v2.5-1-gfd4f6ca	measures	rawdata/ABC/measures	rawdata/ABC/measures/n04op18-4_01.measures.tsv
ABC		n04op18-4_01.mscx	n04op18-4_01	mscx									v2.3-1-g1597c2d				https://github.com/DCMLab/ABC/blob/v2.3-1-g1597c2d/MS3/n04op18-4_01.mscx	ABC			v2.5-1-gfd4f6ca	MS3	rawdata/ABC/MS3	rawdata/ABC/MS3/n04op18-4_01.mscx
ABC		n04op18-4_01.notes.resource.json	n04op18-4_01.notes.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/notes/n04op18-4_01.notes.resource.json	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n04op18-4_01.notes.resource.json
ABC		n04op18-4_01.notes.tsv	n04op18-4_01.notes	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/notes/n04op18-4_01.notes.tsv	ABC			v2.5-1-gfd4f6ca	notes	rawdata/ABC/notes	rawdata/ABC/notes/n04op18-4_01.notes.tsv
ABC		n04op18-4_01.warnings	n04op18-4_01	warnings									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/reviewed/n04op18-4_01.warnings	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n04op18-4_01.warnings
ABC		n04op18-4_01_reviewed.mscx	n04op18-4_01_reviewed	mscx									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/reviewed/n04op18-4_01_reviewed.mscx	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n04op18-4_01_reviewed.mscx
ABC		n04op18-4_01_reviewed.tsv	n04op18-4_01_reviewed	tsv									v2.2-1-g6c4ac48				https://github.com/DCMLab/ABC/blob/v2.2-1-g6c4ac48/reviewed/n04op18-4_01_reviewed.tsv	ABC			v2.5-1-gfd4f6ca	reviewed	rawdata/ABC/reviewed	rawdata/ABC/reviewed/n04op18-4_01_reviewed.tsv
ABC		n04op18-4_02.chords.resource.json	n04op18-4_02.chords.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/chords/n04op18-4_02.chords.resource.json	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n04op18-4_02.chords.resource.json
ABC		n04op18-4_02.chords.tsv	n04op18-4_02.chords	tsv									v2.2-1-g6c4ac48				https://github.com/DCMLab/ABC/blob/v2.2-1-g6c4ac48/chords/n04op18-4_02.chords.tsv	ABC			v2.5-1-gfd4f6ca	chords	rawdata/ABC/chords	rawdata/ABC/chords/n04op18-4_02.chords.tsv
ABC		n04op18-4_02.harmonies.resource.json	n04op18-4_02.harmonies.resource	json									v2.4-2-g4de2063				https://github.com/DCMLab/ABC/blob/v2.4-2-g4de2063/harmonies/n04op18-4_02.harmonies.resource.json	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n04op18-4_02.harmonies.resource.json
ABC		n04op18-4_02.harmonies.tsv	n04op18-4_02.harmonies	tsv									v2.1-2-gac0ca2c				https://github.com/DCMLab/ABC/blob/v2.1-2-gac0ca2c/harmonies/n04op18-4_02.harmonies.tsv	ABC			v2.5-1-gfd4f6ca	harmonies	rawdata/ABC/harmonies	rawdata/ABC/harmonies/n04op18-4_02.harmonies.tsv
