dataset	subcorpus	file	fname	extension	id_v100	split_v100	last_modified_v100	file_change_commit_url_v100	repository	repo_version	folder	folderpath	filepath
ABC		op18_no4_mov2.mscx	op18_no4_mov2	mscx			fa8264a	https://github.com/DCMLab/ABC/blob/fa8264a/data/mscx/op. 18 No. 4/op18_no4_mov2.mscx	ABC	v1.0	op. 18 No. 4	rawdata/ABC/data/mscx/op. 18 No. 4	rawdata/ABC/data/mscx/op. 18 No. 4/op18_no4_mov2.mscx
ABC		op18_no4_mov2.tsv	op18_no4_mov2	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 18 No. 4/op18_no4_mov2.tsv	ABC	v1.0	op. 18 No. 4	rawdata/ABC/data/tsv/op. 18 No. 4	rawdata/ABC/data/tsv/op. 18 No. 4/op18_no4_mov2.tsv
ABC		op18_no4_mov3.mscx	op18_no4_mov3	mscx			ad50e4a	https://github.com/DCMLab/ABC/blob/ad50e4a/data/mscx/op. 18 No. 4/op18_no4_mov3.mscx	ABC	v1.0	op. 18 No. 4	rawdata/ABC/data/mscx/op. 18 No. 4	rawdata/ABC/data/mscx/op. 18 No. 4/op18_no4_mov3.mscx
ABC		op18_no4_mov3.tsv	op18_no4_mov3	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 18 No. 4/op18_no4_mov3.tsv	ABC	v1.0	op. 18 No. 4	rawdata/ABC/data/tsv/op. 18 No. 4	rawdata/ABC/data/tsv/op. 18 No. 4/op18_no4_mov3.tsv
ABC		op18_no4_mov4.mscx	op18_no4_mov4	mscx			df95700	https://github.com/DCMLab/ABC/blob/df95700/data/mscx/op. 18 No. 4/op18_no4_mov4.mscx	ABC	v1.0	op. 18 No. 4	rawdata/ABC/data/mscx/op. 18 No. 4	rawdata/ABC/data/mscx/op. 18 No. 4/op18_no4_mov4.mscx
ABC		op18_no4_mov4.tsv	op18_no4_mov4	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 18 No. 4/op18_no4_mov4.tsv	ABC	v1.0	op. 18 No. 4	rawdata/ABC/data/tsv/op. 18 No. 4	rawdata/ABC/data/tsv/op. 18 No. 4/op18_no4_mov4.tsv
ABC		op18_no5_mov1.mscx	op18_no5_mov1	mscx			60d2248	https://github.com/DCMLab/ABC/blob/60d2248/data/mscx/op. 18 No. 5/op18_no5_mov1.mscx	ABC	v1.0	op. 18 No. 5	rawdata/ABC/data/mscx/op. 18 No. 5	rawdata/ABC/data/mscx/op. 18 No. 5/op18_no5_mov1.mscx
ABC		op18_no5_mov1.tsv	op18_no5_mov1	tsv			60d2248	https://github.com/DCMLab/ABC/blob/60d2248/data/tsv/op. 18 No. 5/op18_no5_mov1.tsv	ABC	v1.0	op. 18 No. 5	rawdata/ABC/data/tsv/op. 18 No. 5	rawdata/ABC/data/tsv/op. 18 No. 5/op18_no5_mov1.tsv
ABC		op18_no5_mov2.mscx	op18_no5_mov2	mscx			95f6a2c	https://github.com/DCMLab/ABC/blob/95f6a2c/data/mscx/op. 18 No. 5/op18_no5_mov2.mscx	ABC	v1.0	op. 18 No. 5	rawdata/ABC/data/mscx/op. 18 No. 5	rawdata/ABC/data/mscx/op. 18 No. 5/op18_no5_mov2.mscx
ABC		op18_no5_mov2.tsv	op18_no5_mov2	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 18 No. 5/op18_no5_mov2.tsv	ABC	v1.0	op. 18 No. 5	rawdata/ABC/data/tsv/op. 18 No. 5	rawdata/ABC/data/tsv/op. 18 No. 5/op18_no5_mov2.tsv
ABC		op18_no5_mov3.mscx	op18_no5_mov3	mscx			5034772	https://github.com/DCMLab/ABC/blob/5034772/data/mscx/op. 18 No. 5/op18_no5_mov3.mscx	ABC	v1.0	op. 18 No. 5	rawdata/ABC/data/mscx/op. 18 No. 5	rawdata/ABC/data/mscx/op. 18 No. 5/op18_no5_mov3.mscx
ABC		op18_no5_mov3.tsv	op18_no5_mov3	tsv			5034772	https://github.com/DCMLab/ABC/blob/5034772/data/tsv/op. 18 No. 5/op18_no5_mov3.tsv	ABC	v1.0	op. 18 No. 5	rawdata/ABC/data/tsv/op. 18 No. 5	rawdata/ABC/data/tsv/op. 18 No. 5/op18_no5_mov3.tsv
ABC		op18_no5_mov4.mscx	op18_no5_mov4	mscx			62eaec6	https://github.com/DCMLab/ABC/blob/62eaec6/data/mscx/op. 18 No. 5/op18_no5_mov4.mscx	ABC	v1.0	op. 18 No. 5	rawdata/ABC/data/mscx/op. 18 No. 5	rawdata/ABC/data/mscx/op. 18 No. 5/op18_no5_mov4.mscx
ABC		op18_no5_mov4.tsv	op18_no5_mov4	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 18 No. 5/op18_no5_mov4.tsv	ABC	v1.0	op. 18 No. 5	rawdata/ABC/data/tsv/op. 18 No. 5	rawdata/ABC/data/tsv/op. 18 No. 5/op18_no5_mov4.tsv
ABC		op18_no6_mov1.mscx	op18_no6_mov1	mscx			3eae805	https://github.com/DCMLab/ABC/blob/3eae805/data/mscx/op. 18 No. 6/op18_no6_mov1.mscx	ABC	v1.0	op. 18 No. 6	rawdata/ABC/data/mscx/op. 18 No. 6	rawdata/ABC/data/mscx/op. 18 No. 6/op18_no6_mov1.mscx
ABC		op18_no6_mov1.tsv	op18_no6_mov1	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 18 No. 6/op18_no6_mov1.tsv	ABC	v1.0	op. 18 No. 6	rawdata/ABC/data/tsv/op. 18 No. 6	rawdata/ABC/data/tsv/op. 18 No. 6/op18_no6_mov1.tsv
ABC		op18_no6_mov2.mscx	op18_no6_mov2	mscx			2668635	https://github.com/DCMLab/ABC/blob/2668635/data/mscx/op. 18 No. 6/op18_no6_mov2.mscx	ABC	v1.0	op. 18 No. 6	rawdata/ABC/data/mscx/op. 18 No. 6	rawdata/ABC/data/mscx/op. 18 No. 6/op18_no6_mov2.mscx
ABC		op18_no6_mov2.tsv	op18_no6_mov2	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 18 No. 6/op18_no6_mov2.tsv	ABC	v1.0	op. 18 No. 6	rawdata/ABC/data/tsv/op. 18 No. 6	rawdata/ABC/data/tsv/op. 18 No. 6/op18_no6_mov2.tsv
ABC		op18_no6_mov3.mscx	op18_no6_mov3	mscx			e1d3da9	https://github.com/DCMLab/ABC/blob/e1d3da9/data/mscx/op. 18 No. 6/op18_no6_mov3.mscx	ABC	v1.0	op. 18 No. 6	rawdata/ABC/data/mscx/op. 18 No. 6	rawdata/ABC/data/mscx/op. 18 No. 6/op18_no6_mov3.mscx
ABC		op18_no6_mov3.tsv	op18_no6_mov3	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 18 No. 6/op18_no6_mov3.tsv	ABC	v1.0	op. 18 No. 6	rawdata/ABC/data/tsv/op. 18 No. 6	rawdata/ABC/data/tsv/op. 18 No. 6/op18_no6_mov3.tsv
ABC		op18_no6_mov4.mscx	op18_no6_mov4	mscx			dd703f1	https://github.com/DCMLab/ABC/blob/dd703f1/data/mscx/op. 18 No. 6/op18_no6_mov4.mscx	ABC	v1.0	op. 18 No. 6	rawdata/ABC/data/mscx/op. 18 No. 6	rawdata/ABC/data/mscx/op. 18 No. 6/op18_no6_mov4.mscx
ABC		op18_no6_mov4.tsv	op18_no6_mov4	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 18 No. 6/op18_no6_mov4.tsv	ABC	v1.0	op. 18 No. 6	rawdata/ABC/data/tsv/op. 18 No. 6	rawdata/ABC/data/tsv/op. 18 No. 6/op18_no6_mov4.tsv
ABC		op59_no7_mov1.mscx	op59_no7_mov1	mscx			7146f75	https://github.com/DCMLab/ABC/blob/7146f75/data/mscx/op. 59 No. 7/op59_no7_mov1.mscx	ABC	v1.0	op. 59 No. 7	rawdata/ABC/data/mscx/op. 59 No. 7	rawdata/ABC/data/mscx/op. 59 No. 7/op59_no7_mov1.mscx
ABC		op59_no7_mov1.tsv	op59_no7_mov1	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 59 No. 7/op59_no7_mov1.tsv	ABC	v1.0	op. 59 No. 7	rawdata/ABC/data/tsv/op. 59 No. 7	rawdata/ABC/data/tsv/op. 59 No. 7/op59_no7_mov1.tsv
ABC		op59_no7_mov2.mscx	op59_no7_mov2	mscx			8601777	https://github.com/DCMLab/ABC/blob/8601777/data/mscx/op. 59 No. 7/op59_no7_mov2.mscx	ABC	v1.0	op. 59 No. 7	rawdata/ABC/data/mscx/op. 59 No. 7	rawdata/ABC/data/mscx/op. 59 No. 7/op59_no7_mov2.mscx
ABC		op59_no7_mov2.tsv	op59_no7_mov2	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 59 No. 7/op59_no7_mov2.tsv	ABC	v1.0	op. 59 No. 7	rawdata/ABC/data/tsv/op. 59 No. 7	rawdata/ABC/data/tsv/op. 59 No. 7/op59_no7_mov2.tsv
ABC		op59_no7_mov3.mscx	op59_no7_mov3	mscx			34b54ba	https://github.com/DCMLab/ABC/blob/34b54ba/data/mscx/op. 59 No. 7/op59_no7_mov3.mscx	ABC	v1.0	op. 59 No. 7	rawdata/ABC/data/mscx/op. 59 No. 7	rawdata/ABC/data/mscx/op. 59 No. 7/op59_no7_mov3.mscx
ABC		op59_no7_mov3.tsv	op59_no7_mov3	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 59 No. 7/op59_no7_mov3.tsv	ABC	v1.0	op. 59 No. 7	rawdata/ABC/data/tsv/op. 59 No. 7	rawdata/ABC/data/tsv/op. 59 No. 7/op59_no7_mov3.tsv
ABC		op59_no7_mov4.mscx	op59_no7_mov4	mscx			d614bb3	https://github.com/DCMLab/ABC/blob/d614bb3/data/mscx/op. 59 No. 7/op59_no7_mov4.mscx	ABC	v1.0	op. 59 No. 7	rawdata/ABC/data/mscx/op. 59 No. 7	rawdata/ABC/data/mscx/op. 59 No. 7/op59_no7_mov4.mscx
ABC		op59_no7_mov4.tsv	op59_no7_mov4	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 59 No. 7/op59_no7_mov4.tsv	ABC	v1.0	op. 59 No. 7	rawdata/ABC/data/tsv/op. 59 No. 7	rawdata/ABC/data/tsv/op. 59 No. 7/op59_no7_mov4.tsv
ABC		op59_no8_mov1.mscx	op59_no8_mov1	mscx			aef2c82	https://github.com/DCMLab/ABC/blob/aef2c82/data/mscx/op. 59 No. 8/op59_no8_mov1.mscx	ABC	v1.0	op. 59 No. 8	rawdata/ABC/data/mscx/op. 59 No. 8	rawdata/ABC/data/mscx/op. 59 No. 8/op59_no8_mov1.mscx
ABC		op59_no8_mov1.tsv	op59_no8_mov1	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 59 No. 8/op59_no8_mov1.tsv	ABC	v1.0	op. 59 No. 8	rawdata/ABC/data/tsv/op. 59 No. 8	rawdata/ABC/data/tsv/op. 59 No. 8/op59_no8_mov1.tsv
ABC		op59_no8_mov2.mscx	op59_no8_mov2	mscx			8d6d697	https://github.com/DCMLab/ABC/blob/8d6d697/data/mscx/op. 59 No. 8/op59_no8_mov2.mscx	ABC	v1.0	op. 59 No. 8	rawdata/ABC/data/mscx/op. 59 No. 8	rawdata/ABC/data/mscx/op. 59 No. 8/op59_no8_mov2.mscx
ABC		op59_no8_mov2.tsv	op59_no8_mov2	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 59 No. 8/op59_no8_mov2.tsv	ABC	v1.0	op. 59 No. 8	rawdata/ABC/data/tsv/op. 59 No. 8	rawdata/ABC/data/tsv/op. 59 No. 8/op59_no8_mov2.tsv
ABC		op59_no8_mov3.mscx	op59_no8_mov3	mscx			74be1b1	https://github.com/DCMLab/ABC/blob/74be1b1/data/mscx/op. 59 No. 8/op59_no8_mov3.mscx	ABC	v1.0	op. 59 No. 8	rawdata/ABC/data/mscx/op. 59 No. 8	rawdata/ABC/data/mscx/op. 59 No. 8/op59_no8_mov3.mscx
ABC		op59_no8_mov3.tsv	op59_no8_mov3	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 59 No. 8/op59_no8_mov3.tsv	ABC	v1.0	op. 59 No. 8	rawdata/ABC/data/tsv/op. 59 No. 8	rawdata/ABC/data/tsv/op. 59 No. 8/op59_no8_mov3.tsv
ABC		op59_no8_mov4.mscx	op59_no8_mov4	mscx			b9ba10e	https://github.com/DCMLab/ABC/blob/b9ba10e/data/mscx/op. 59 No. 8/op59_no8_mov4.mscx	ABC	v1.0	op. 59 No. 8	rawdata/ABC/data/mscx/op. 59 No. 8	rawdata/ABC/data/mscx/op. 59 No. 8/op59_no8_mov4.mscx
ABC		op59_no8_mov4.tsv	op59_no8_mov4	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 59 No. 8/op59_no8_mov4.tsv	ABC	v1.0	op. 59 No. 8	rawdata/ABC/data/tsv/op. 59 No. 8	rawdata/ABC/data/tsv/op. 59 No. 8/op59_no8_mov4.tsv
ABC		op59_no9_mov1.mscx	op59_no9_mov1	mscx			06096a9	https://github.com/DCMLab/ABC/blob/06096a9/data/mscx/op. 59 No. 9/op59_no9_mov1.mscx	ABC	v1.0	op. 59 No. 9	rawdata/ABC/data/mscx/op. 59 No. 9	rawdata/ABC/data/mscx/op. 59 No. 9/op59_no9_mov1.mscx
ABC		op59_no9_mov1.tsv	op59_no9_mov1	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 59 No. 9/op59_no9_mov1.tsv	ABC	v1.0	op. 59 No. 9	rawdata/ABC/data/tsv/op. 59 No. 9	rawdata/ABC/data/tsv/op. 59 No. 9/op59_no9_mov1.tsv
ABC		op59_no9_mov2.mscx	op59_no9_mov2	mscx			92472e9	https://github.com/DCMLab/ABC/blob/92472e9/data/mscx/op. 59 No. 9/op59_no9_mov2.mscx	ABC	v1.0	op. 59 No. 9	rawdata/ABC/data/mscx/op. 59 No. 9	rawdata/ABC/data/mscx/op. 59 No. 9/op59_no9_mov2.mscx
ABC		op59_no9_mov2.tsv	op59_no9_mov2	tsv			fc31572	https://github.com/DCMLab/ABC/blob/fc31572/data/tsv/op. 59 No. 9/op59_no9_mov2.tsv	ABC	v1.0	op. 59 No. 9	rawdata/ABC/data/tsv/op. 59 No. 9	rawdata/ABC/data/tsv/op. 59 No. 9/op59_no9_mov2.tsv
ABC		op59_no9_mov3.mscx	op59_no9_mov3	mscx			207e55a	https://github.com/DCMLab/ABC/blob/207e55a/data/mscx/op. 59 No. 9/op59_no9_mov3.mscx	ABC	v1.0	op. 59 No. 9	rawdata/ABC/data/mscx/op. 59 No. 9	rawdata/ABC/data/mscx/op. 59 No. 9/op59_no9_mov3.mscx
ABC		op59_no9_mov3.tsv	op59_no9_mov3	tsv			62333d0	https://github.com/DCMLab/ABC/blob/62333d0/data/tsv/op. 59 No. 9/op59_no9_mov3.tsv	ABC	v1.0	op. 59 No. 9	rawdata/ABC/data/tsv/op. 59 No. 9	rawdata/ABC/data/tsv/op. 59 No. 9/op59_no9_mov3.tsv
ABC		op59_no9_mov4.mscx	op59_no9_mov4	mscx			54ef161	https://github.com/DCMLab/ABC/blob/54ef161/data/mscx/op. 59 No. 9/op59_no9_mov4.mscx	ABC	v1.0	op. 59 No. 9	rawdata/ABC/data/mscx/op. 59 No. 9	rawdata/ABC/data/mscx/op. 59 No. 9/op59_no9_mov4.mscx
ABC		op59_no9_mov4.tsv	op59_no9_mov4	tsv			62333d0	https://github.com/DCMLab/ABC/blob/62333d0/data/tsv/op. 59 No. 9/op59_no9_mov4.tsv	ABC	v1.0	op. 59 No. 9	rawdata/ABC/data/tsv/op. 59 No. 9	rawdata/ABC/data/tsv/op. 59 No. 9/op59_no9_mov4.tsv
ABC		op74_no10_mov1.mscx	op74_no10_mov1	mscx			bf84abf	https://github.com/DCMLab/ABC/blob/bf84abf/data/mscx/op. 74 No. 10/op74_no10_mov1.mscx	ABC	v1.0	op. 74 No. 10	rawdata/ABC/data/mscx/op. 74 No. 10	rawdata/ABC/data/mscx/op. 74 No. 10/op74_no10_mov1.mscx
ABC		op74_no10_mov1.tsv	op74_no10_mov1	tsv			19bd4d5	https://github.com/DCMLab/ABC/blob/19bd4d5/data/tsv/op. 74 No. 10/op74_no10_mov1.tsv	ABC	v1.0	op. 74 No. 10	rawdata/ABC/data/tsv/op. 74 No. 10	rawdata/ABC/data/tsv/op. 74 No. 10/op74_no10_mov1.tsv
ABC		op74_no10_mov2.mscx	op74_no10_mov2	mscx			32b570f	https://github.com/DCMLab/ABC/blob/32b570f/data/mscx/op. 74 No. 10/op74_no10_mov2.mscx	ABC	v1.0	op. 74 No. 10	rawdata/ABC/data/mscx/op. 74 No. 10	rawdata/ABC/data/mscx/op. 74 No. 10/op74_no10_mov2.mscx
ABC		op74_no10_mov2.tsv	op74_no10_mov2	tsv			19bd4d5	https://github.com/DCMLab/ABC/blob/19bd4d5/data/tsv/op. 74 No. 10/op74_no10_mov2.tsv	ABC	v1.0	op. 74 No. 10	rawdata/ABC/data/tsv/op. 74 No. 10	rawdata/ABC/data/tsv/op. 74 No. 10/op74_no10_mov2.tsv
ABC		op74_no10_mov3.mscx	op74_no10_mov3	mscx			3990fcd	https://github.com/DCMLab/ABC/blob/3990fcd/data/mscx/op. 74 No. 10/op74_no10_mov3.mscx	ABC	v1.0	op. 74 No. 10	rawdata/ABC/data/mscx/op. 74 No. 10	rawdata/ABC/data/mscx/op. 74 No. 10/op74_no10_mov3.mscx
ABC		op74_no10_mov3.tsv	op74_no10_mov3	tsv			62333d0	https://github.com/DCMLab/ABC/blob/62333d0/data/tsv/op. 74 No. 10/op74_no10_mov3.tsv	ABC	v1.0	op. 74 No. 10	rawdata/ABC/data/tsv/op. 74 No. 10	rawdata/ABC/data/tsv/op. 74 No. 10/op74_no10_mov3.tsv
ABC		op74_no10_mov4.mscx	op74_no10_mov4	mscx			1f3b840	https://github.com/DCMLab/ABC/blob/1f3b840/data/mscx/op. 74 No. 10/op74_no10_mov4.mscx	ABC	v1.0	op. 74 No. 10	rawdata/ABC/data/mscx/op. 74 No. 10	rawdata/ABC/data/mscx/op. 74 No. 10/op74_no10_mov4.mscx
ABC		op74_no10_mov4.tsv	op74_no10_mov4	tsv			19bd4d5	https://github.com/DCMLab/ABC/blob/19bd4d5/data/tsv/op. 74 No. 10/op74_no10_mov4.tsv	ABC	v1.0	op. 74 No. 10	rawdata/ABC/data/tsv/op. 74 No. 10	rawdata/ABC/data/tsv/op. 74 No. 10/op74_no10_mov4.tsv
ABC		op95_no11_mov1.mscx	op95_no11_mov1	mscx			7261d0b	https://github.com/DCMLab/ABC/blob/7261d0b/data/mscx/op. 95 No. 11/op95_no11_mov1.mscx	ABC	v1.0	op. 95 No. 11	rawdata/ABC/data/mscx/op. 95 No. 11	rawdata/ABC/data/mscx/op. 95 No. 11/op95_no11_mov1.mscx
ABC		op95_no11_mov1.tsv	op95_no11_mov1	tsv			6dcced1	https://github.com/DCMLab/ABC/blob/6dcced1/data/tsv/op. 95 No. 11/op95_no11_mov1.tsv	ABC	v1.0	op. 95 No. 11	rawdata/ABC/data/tsv/op. 95 No. 11	rawdata/ABC/data/tsv/op. 95 No. 11/op95_no11_mov1.tsv
ABC		op95_no11_mov2.mscx	op95_no11_mov2	mscx			0e3ec02	https://github.com/DCMLab/ABC/blob/0e3ec02/data/mscx/op. 95 No. 11/op95_no11_mov2.mscx	ABC	v1.0	op. 95 No. 11	rawdata/ABC/data/mscx/op. 95 No. 11	rawdata/ABC/data/mscx/op. 95 No. 11/op95_no11_mov2.mscx
ABC		op95_no11_mov2.tsv	op95_no11_mov2	tsv			19bd4d5	https://github.com/DCMLab/ABC/blob/19bd4d5/data/tsv/op. 95 No. 11/op95_no11_mov2.tsv	ABC	v1.0	op. 95 No. 11	rawdata/ABC/data/tsv/op. 95 No. 11	rawdata/ABC/data/tsv/op. 95 No. 11/op95_no11_mov2.tsv
ABC		op95_no11_mov3.mscx	op95_no11_mov3	mscx			ffa656a	https://github.com/DCMLab/ABC/blob/ffa656a/data/mscx/op. 95 No. 11/op95_no11_mov3.mscx	ABC	v1.0	op. 95 No. 11	rawdata/ABC/data/mscx/op. 95 No. 11	rawdata/ABC/data/mscx/op. 95 No. 11/op95_no11_mov3.mscx
ABC		op95_no11_mov3.tsv	op95_no11_mov3	tsv			6dcced1	https://github.com/DCMLab/ABC/blob/6dcced1/data/tsv/op. 95 No. 11/op95_no11_mov3.tsv	ABC	v1.0	op. 95 No. 11	rawdata/ABC/data/tsv/op. 95 No. 11	rawdata/ABC/data/tsv/op. 95 No. 11/op95_no11_mov3.tsv
ABC		op95_no11_mov4.mscx	op95_no11_mov4	mscx			ca3e211	https://github.com/DCMLab/ABC/blob/ca3e211/data/mscx/op. 95 No. 11/op95_no11_mov4.mscx	ABC	v1.0	op. 95 No. 11	rawdata/ABC/data/mscx/op. 95 No. 11	rawdata/ABC/data/mscx/op. 95 No. 11/op95_no11_mov4.mscx
ABC		op95_no11_mov4.tsv	op95_no11_mov4	tsv			6dcced1	https://github.com/DCMLab/ABC/blob/6dcced1/data/tsv/op. 95 No. 11/op95_no11_mov4.tsv	ABC	v1.0	op. 95 No. 11	rawdata/ABC/data/tsv/op. 95 No. 11	rawdata/ABC/data/tsv/op. 95 No. 11/op95_no11_mov4.tsv
TAVERN	Beethoven	B063_00_01_encoderA.krn	B063_00_01_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Encodings/Encoder_A/B063_00_01_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_A/B063_00_01_encoderA.krn
TAVERN	Beethoven	B063_00_01_encoderB.krn	B063_00_01_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Encodings/Encoder_B/B063_00_01_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_B/B063_00_01_encoderB.krn
TAVERN	Beethoven	B063_00_01_encoderC.krn	B063_00_01_encoderC	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Encodings/Encoder_C/B063_00_01_encoderC.krn	TAVERN	84dff27	Encoder_C	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_C	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_C/B063_00_01_encoderC.krn
TAVERN	Beethoven	B063_00_01_score.krn	B063_00_01_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Krn/B063_00_01_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B063/Krn	rawdata/TAVERN/Beethoven/B063/Krn/B063_00_01_score.krn
TAVERN	Beethoven	B063_00_01a_a.krn	B063_00_01a_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Joined/B063_00_01a_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B063/Joined	rawdata/TAVERN/Beethoven/B063/Joined/B063_00_01a_a.krn
TAVERN	Beethoven	B063_00_01a_b.krn	B063_00_01a_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Joined/B063_00_01a_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B063/Joined	rawdata/TAVERN/Beethoven/B063/Joined/B063_00_01a_b.krn
TAVERN	Beethoven	B063_00_02_encoderA.krn	B063_00_02_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Encodings/Encoder_A/B063_00_02_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_A/B063_00_02_encoderA.krn
TAVERN	Beethoven	B063_00_02_encoderB.krn	B063_00_02_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Encodings/Encoder_B/B063_00_02_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_B/B063_00_02_encoderB.krn
TAVERN	Beethoven	B063_00_02_encoderC.krn	B063_00_02_encoderC	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Encodings/Encoder_C/B063_00_02_encoderC.krn	TAVERN	84dff27	Encoder_C	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_C	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_C/B063_00_02_encoderC.krn
TAVERN	Beethoven	B063_00_02_score.krn	B063_00_02_score	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Krn/B063_00_02_score.krn	TAVERN	84dff27	Krn	rawdata/TAVERN/Beethoven/B063/Krn	rawdata/TAVERN/Beethoven/B063/Krn/B063_00_02_score.krn
TAVERN	Beethoven	B063_00_02b_a.krn	B063_00_02b_a	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Joined/B063_00_02b_a.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B063/Joined	rawdata/TAVERN/Beethoven/B063/Joined/B063_00_02b_a.krn
TAVERN	Beethoven	B063_00_02b_b.krn	B063_00_02b_b	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Joined/B063_00_02b_b.krn	TAVERN	84dff27	Joined	rawdata/TAVERN/Beethoven/B063/Joined	rawdata/TAVERN/Beethoven/B063/Joined/B063_00_02b_b.krn
TAVERN	Beethoven	B063_00_03_encoderA.krn	B063_00_03_encoderA	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Encodings/Encoder_A/B063_00_03_encoderA.krn	TAVERN	84dff27	Encoder_A	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_A	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_A/B063_00_03_encoderA.krn
TAVERN	Beethoven	B063_00_03_encoderB.krn	B063_00_03_encoderB	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Encodings/Encoder_B/B063_00_03_encoderB.krn	TAVERN	84dff27	Encoder_B	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_B	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_B/B063_00_03_encoderB.krn
TAVERN	Beethoven	B063_00_03_encoderC.krn	B063_00_03_encoderC	krn			b36ee2c	https://github.com/jcdevaney/TAVERN/blob/b36ee2c/Beethoven/B063/Encodings/Encoder_C/B063_00_03_encoderC.krn	TAVERN	84dff27	Encoder_C	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_C	rawdata/TAVERN/Beethoven/B063/Encodings/Encoder_C/B063_00_03_encoderC.krn
